suburb,address,type,price,date_sold,zipcode,bedrooms,bathrooms,car_garage,sqft_living,year_built,latitude,longitude
Hampton,3/31 Thomas St,u,432000.0,09/2016,3188.0,2.0,1.0,1.0,832.0,,-37.9387,145.0063
Hampton,36 Thomas St,h,1950000.0,09/2016,3188.0,4.0,3.0,2.0,928.0,1904.0,-37.9389,145.0062
Hampton,27 David St,h,1122600.0,12/2016,3188.0,,,,,,,
Hampton,6 Earlsfield Rd,h,1284000.0,12/2016,3188.0,4.0,2.0,3.0,688.0,1925.0,-37.9319,145.0173
Hampton,3 Kendall St,h,960000.0,12/2016,3188.0,4.0,2.0,2.0,607.0,2011.0,-37.9324,145.0235
Hampton,108 Orlando St,t,1320000.0,12/2016,3188.0,3.0,2.0,3.0,1402.0,,-37.9347,144.9963
Hampton,24A Smith St,h,602100.0,12/2016,3188.0,3.0,1.0,2.0,289.0,1998.0,-37.9338,145.0226
Hampton,8/121 Thomas St,u,481200.0,12/2016,3188.0,2.0,1.0,1.0,0.0,1965.0,-37.939,145.0137
Hampton,25 Thomas St,t,900000.0,12/2016,3188.0,4.0,1.0,1.0,692.0,,-37.9386,145.0055
Hampton,78 Thomas St,h,1011900.0,12/2016,3188.0,4.0,2.0,2.0,664.0,,-37.9394,145.0099
Hampton,2/524 Bluff Rd,h,840000.0,03/2017,3188.0,5.0,2.0,2.0,434.0,,-37.9361,145.0243
Hampton,8 Bronte Ct,h,936000.0,03/2017,3188.0,3.0,1.0,3.0,593.0,1955.0,-37.9399,145.0204
Hampton,9/36 Crisp St,u,399000.0,03/2017,3188.0,,,,,,,
Hampton,1/88 Fewster Rd,u,408000.0,03/2017,3188.0,2.0,1.0,2.0,0.0,,-37.939,145.0219
Hampton,37b Retreat Rd,t,1212000.0,03/2017,3188.0,,,,,,,
Hampton,35 Teddington Rd,h,1029000.0,03/2017,3188.0,3.0,1.0,2.0,765.0,,-37.9358,145.018
Hampton,6b Poole Av,t,966000.0,06/2016,3188.0,,,,,,,
Hampton,1a Walker Av,t,1050000.0,06/2016,3188.0,,,,,,,
Hampton,3/46 Fewster Rd,u,456000.0,08/2016,3188.0,2.0,1.0,1.0,90.0,1985.0,-37.9389,145.0186
Hampton,5/440 Hampton St,u,369600.0,08/2016,3188.0,2.0,1.0,1.0,0.0,2005.0,-37.9373,145.0027
Hampton,131 Linacre Rd,h,1008000.0,08/2016,3188.0,4.0,1.0,1.0,723.0,1955.0,-37.9437,145.0175
Hampton,139 Linacre Rd,h,1512000.0,08/2016,3188.0,5.0,4.0,2.0,661.0,1960.0,-37.9438,145.0184
Hampton,72b David St,t,534000.0,05/2016,3188.0,1.0,2.0,2.0,181.0,,-37.9433,145.019
Hampton,66a Thomas St,h,672000.0,05/2016,3188.0,4.0,2.0,3.0,373.0,1984.0,-37.9395,145.0088
Hampton,5 Lagnicourt St,h,918000.0,11/2016,3188.0,,,,,,,
Hampton,4 Bendigo St,h,1920000.0,09/2016,3188.0,4.0,3.0,3.0,760.0,1920.0,-37.9326,144.9997
Hampton,43 Fewster Rd,h,750000.0,09/2016,3188.0,4.0,3.0,2.0,398.0,2014.0,-37.9381,145.0161
Hampton,30 Holyrood St,h,1452000.0,09/2016,3188.0,3.0,3.0,2.0,560.0,,-37.9333,144.9977
Hampton,54 Linacre Rd,h,1200000.0,09/2016,3188.0,4.0,3.0,4.0,615.0,1925.0,-37.9429,145.0072
Hampton,22 Margarita St,h,1728000.0,09/2016,3188.0,4.0,3.0,2.0,687.0,,-37.9312,144.9997
Hampton,42 Myrtle Rd,h,1083000.0,09/2016,3188.0,4.0,2.0,2.0,700.0,1950.0,-37.9419,145.0156
Hampton,9 Banks Av,t,1035000.0,12/2016,3188.0,,,,,,,
Hampton,50 Earlsfield Rd,h,876000.0,12/2016,3188.0,4.0,2.0,2.0,487.0,,-37.9356,145.0166
Hampton,78A Highett Rd,t,1020000.0,12/2016,3188.0,,,,,,,
Hampton,14 James Cr,h,543000.0,12/2016,3188.0,,,,,,,
Hampton,73 Linacre Rd,h,841800.0,12/2016,3188.0,3.0,1.0,2.0,495.0,,-37.9428,145.0092
Hampton,70 Teddington Rd,h,1009200.0,12/2016,3188.0,3.0,1.0,1.0,767.0,,-37.9365,145.022
Hampton,344 Hampton St,h,1125000.0,02/2017,3188.0,4.0,2.0,3.0,685.0,,-37.9412,145.0021
Hampton,310 Hampton St,h,1560000.0,06/2016,3188.0,3.0,1.0,2.0,1504.0,1900.0,-37.944,145.0015
Hampton,27/78 Holyrood St,u,411000.0,06/2016,3188.0,2.0,1.0,2.0,0.0,,-37.9339,145.0023
Hampton,18 Kingston St,h,1440000.0,11/2016,3188.0,4.0,2.0,2.0,663.0,,-37.9323,145.0137
Hampton,65 Linacre Rd,h,2082000.0,11/2016,3188.0,5.0,3.0,4.0,670.0,2008.0,-37.9427,145.0085
Hampton,118 Ludstone St,h,969000.0,11/2016,3188.0,2.0,1.0,1.0,801.0,1934.0,-37.9348,145.0162
Hampton,29 Olive St,h,870000.0,11/2016,3188.0,4.0,2.0,3.0,450.0,,-37.9341,145.02
Hampton,3/13 Foam St,u,471600.0,08/2016,3188.0,2.0,1.0,1.0,162.0,1970.0,-37.9379,145.0061
Hampton,3/308 Hampton St,u,445200.0,05/2016,3188.0,2.0,3.0,2.0,245.0,,-37.9442,145.0016
Hampton,9/11 Railway Cr,u,438000.0,05/2016,3188.0,,,,,,,
Hampton,7 Austin Rd,h,630000.0,10/2016,3188.0,3.0,2.0,2.0,357.0,1970.0,-37.9449,145.0144
Hampton,63 Beach Rd,h,1014000.0,10/2016,3188.0,2.0,1.0,1.0,319.0,,-37.9409,145.0001
Hampton,3/1 Edinburgh St,u,486000.0,10/2016,3188.0,3.0,1.0,1.0,195.0,1960.0,-37.9396,145.0156
Hampton,1/33 Holyrood St,h,876000.0,10/2016,3188.0,3.0,2.0,2.0,413.0,1970.0,-37.933,144.9975
Hampton,26 Teddington Rd,h,972000.0,10/2016,3188.0,3.0,1.0,2.0,783.0,,-37.9359,145.017
Hampton,39 Thorburn St,h,546000.0,10/2016,3188.0,,,,,,,
Hampton,2b Carolyn St,h,852000.0,07/2016,3188.0,3.0,2.0,2.0,277.0,2012.0,-37.9393,145.0226
Hampton,12 Foam St,h,1440000.0,09/2016,3188.0,4.0,2.0,4.0,802.0,1935.0,-37.9379,145.0067
Hampton,29 Thomas St,h,1845000.0,09/2016,3188.0,3.0,2.0,2.0,830.0,1901.0,-37.9386,145.006
Hampton,1/3 Alicia St,u,870000.0,03/2017,3188.0,,,,,,,
Hampton,75 Crisp St,h,1920600.0,03/2017,3188.0,5.0,3.0,2.0,760.0,1935.0,-37.9416,145.0107
Hampton,4/308 Hampton St,u,525300.0,03/2017,3188.0,2.0,2.0,1.0,225.0,1970.0,-37.9442,145.0018
Hampton,30 James Cr,h,570000.0,03/2017,3188.0,,,,,,,
Hampton,6/63 Linacre Rd,t,840000.0,03/2017,3188.0,3.0,2.0,1.0,211.0,2000.0,-37.9427,145.0084
Hampton,5b Ocean St,u,874500.0,03/2017,3188.0,3.0,2.0,2.0,0.0,,-37.9371,145.0035
Hampton,16 Smith St,h,1560000.0,03/2017,3188.0,5.0,4.0,2.0,1000.0,1950.0,-37.9332,145.0226
Hampton,3 Smith St,h,879000.0,03/2017,3188.0,2.0,1.0,2.0,581.0,,-37.9323,145.0225
Hampton,407/427 Hampton St,u,234000.0,06/2016,3188.0,,,,,,,
Hampton,70 Highett Rd,h,1023000.0,06/2016,3188.0,5.0,2.0,2.0,648.0,1950.0,-37.946,145.0181
Hampton,5a James Cr,h,762600.0,06/2016,3188.0,,,,,,,
Hampton,11 Kerferd St,h,966000.0,06/2016,3188.0,3.0,1.0,2.0,569.0,,-37.9419,145.01
Hampton,21 Kerferd St,h,975000.0,06/2016,3188.0,,,,,,,
Hampton,4/32 Linacre Rd,u,450000.0,06/2016,3188.0,2.0,1.0,2.0,153.0,1970.0,-37.9429,145.0049
Hampton,58 Teddington Rd,h,792000.0,06/2016,3188.0,3.0,2.0,2.0,320.0,,-37.9364,145.021
Hampton,11 Conifer St,u,537600.0,11/2016,3188.0,2.0,2.0,2.0,677.0,,-37.9448,145.0186
Hampton,29 Grenville St,h,870000.0,11/2016,3188.0,3.0,2.0,2.0,413.0,,-37.9352,145.0009
Hampton,1/3 Littlewood St,u,538800.0,11/2016,3188.0,2.0,1.0,1.0,266.0,1970.0,-37.9344,145.004
Hampton,6 Valerian St,h,909000.0,11/2016,3188.0,4.0,2.0,0.0,611.0,1950.0,-37.9446,145.0201
Hampton,107 Willis St,h,1788000.0,11/2016,3188.0,5.0,3.0,2.0,694.0,2011.0,-37.9372,145.0101
Hampton,4 Bayside Cr,t,843000.0,05/2016,3188.0,,,,,,,
Hampton,50 Holyrood St,h,1320000.0,04/2016,3188.0,4.0,3.0,4.0,583.0,2000.0,-37.9336,144.9999
Hampton,1/237 Hampton St,u,300000.0,09/2016,3188.0,1.0,1.0,1.0,0.0,,-37.9414,145.0016
Hampton,2/95 Thomas St,t,660000.0,09/2016,3188.0,3.0,2.0,1.0,355.0,1987.0,-37.9391,145.012
Hampton,2/442 Bluff Rd,u,480000.0,02/2017,3188.0,2.0,1.0,2.0,282.0,,-37.9444,145.0231
Hampton,53 Bridge St,h,1995000.0,02/2017,3188.0,4.0,3.0,2.0,627.0,1997.0,-37.9449,145.0068
Hampton,5/46 Fewster Rd,u,414600.0,02/2017,3188.0,2.0,1.0,1.0,0.0,,-37.9392,145.0186
Hampton,17/93 Highett Rd,u,270000.0,02/2017,3188.0,2.0,2.0,1.0,0.0,2007.0,-37.9462,145.0212
Hampton,1 Ivison Wy,h,546000.0,02/2017,3188.0,,,,,,,
Hampton,3/56 Beach Rd,u,442800.0,07/2016,3188.0,2.0,1.0,2.0,3414.0,,-37.9395,145.0001
Hampton,3/22 Holyrood St,t,684000.0,07/2016,3188.0,3.0,2.0,2.0,224.0,1999.0,-37.9336,144.997
Hampton,146b Ludstone St,t,810000.0,07/2016,3188.0,,,,,,,
Hampton,3/8 Alicia St,u,300000.0,06/2016,3188.0,2.0,1.0,1.0,0.0,1970.0,-37.9436,145.0027
Hampton,64 Earlsfield Rd,h,876000.0,06/2016,3188.0,4.0,3.0,2.0,562.0,1950.0,-37.9369,145.0163
Hampton,10 Talbot St,h,1680000.0,06/2016,3188.0,4.0,3.0,2.0,1093.0,,-37.9345,145.0
Hampton,1/514 Bluff Rd,t,492000.0,11/2016,3188.0,3.0,2.0,2.0,0.0,,-37.9368,145.0242
Hampton,8 Lagnicourt St,h,1446000.0,11/2016,3188.0,,,,,,,
Hampton,91A Linacre Rd,t,549300.0,11/2016,3188.0,2.0,2.0,1.0,0.0,,-37.9431,145.0118
Hampton,49 Service St,h,1044000.0,11/2016,3188.0,4.0,3.0,2.0,414.0,1950.0,-37.9401,145.0083
Hampton,136 Thomas St,h,1470000.0,11/2016,3188.0,1.0,2.0,0.0,994.0,,-37.94,145.0151
Hampton,15 Avelin St,h,1080000.0,05/2016,3188.0,4.0,2.0,1.0,667.0,1935.0,-37.9315,145.0109
Hampton,2/22 Fewster Rd,h,663000.0,05/2016,3188.0,,,,,,,
Hampton,9a Field St,h,720000.0,05/2016,3188.0,,,,,,,
Hampton,146a Ludstone St,t,918000.0,05/2016,3188.0,,,,,,,
Hampton,41 Orlando St,h,1296000.0,05/2016,3188.0,4.0,2.0,1.0,577.0,1940.0,-37.9382,144.9997
Hampton,19a Swyer St,h,630000.0,05/2016,3188.0,,,,,,,
Hampton,17 Bayside Cr,h,1128000.0,08/2016,3188.0,,,,,,,
Hampton,6 Highett Rd,h,1080000.0,08/2016,3188.0,2.0,2.0,2.0,920.0,,-37.9452,145.0113
Hampton,38 Orlando St,h,1463700.0,08/2016,3188.0,3.0,2.0,2.0,662.0,1880.0,-37.9384,145.0002
Hampton,52 Service St,h,1350000.0,08/2016,3188.0,5.0,2.0,2.0,647.0,1925.0,-37.9407,145.0104
Hampton,375b Bluff Rd,t,720000.0,07/2016,3188.0,,,,,,,
Hampton,18 Kanowna St,h,1278000.0,07/2016,3188.0,4.0,2.0,2.0,714.0,1925.0,-37.9446,145.0092
Hampton East,20 Highbury Av,h,915000.0,09/2016,3188.0,,,,,,,
Hampton East,9/12 Bartlett St,u,240000.0,03/2017,3188.0,2.0,1.0,1.0,0.0,1960.0,-37.9367,145.0322
Hampton East,17a Leith Cr,t,384000.0,06/2016,3188.0,,,,,,,
Hampton East,9 Widdop Cr,h,648600.0,06/2016,3188.0,,,,,,,
Hampton East,1/2 Cooke Av,u,315000.0,08/2016,3188.0,,,,,,,
Hampton East,9 Summit Av,t,778500.0,08/2016,3188.0,,,,,,,
Hampton East,21a Lonsdale Av,t,831000.0,12/2016,3188.0,,,,,,,
Hampton East,1/13 Stonehaven Cr,t,795000.0,12/2016,3188.0,,,,,,,
Hampton East,2/17 Keiller St,u,285000.0,02/2017,3188.0,,,,,,,
Hampton East,17 Wishart St,h,571200.0,11/2016,3188.0,3.0,2.0,2.0,246.0,,-37.9356,145.0268
Hampton East,1a Bartlett St,t,801000.0,08/2016,3188.0,,,,,,,
Hampton East,27 Charming St,h,753000.0,08/2016,3188.0,3.0,2.0,2.0,614.0,,-37.9346,145.0302
Hampton East,2/55 Lonsdale Av,u,435000.0,08/2016,3188.0,,,,,,,
Hampton East,10a Roydon St,t,612000.0,05/2016,3188.0,2.0,2.0,2.0,221.0,,-37.9355,145.0257
Hampton East,33 Widdop Cr,h,735000.0,04/2016,3188.0,,,,,,,
Hampton East,24 Apex Av,h,563400.0,03/2017,3188.0,,,,,,,
Hampton East,1/23 Wickham Rd,h,555600.0,06/2016,3188.0,2.0,2.0,2.0,393.0,1950.0,-37.9431,145.0267
Hampton East,4 Besant St,h,642000.0,11/2016,3188.0,3.0,1.0,3.0,583.0,1970.0,-37.9428,145.0296
Hampton East,2/2 Flowerdale Rd,u,480600.0,11/2016,3188.0,2.0,1.0,1.0,217.0,1994.0,-37.9432,145.0348
Hampton East,1/1 Warland Rd,t,600000.0,05/2016,3188.0,,,,,,,
Hampton East,28 Roydon St,t,690000.0,08/2016,3188.0,3.0,2.0,1.0,0.0,2005.0,-37.9355,145.0276
Hampton East,63 Lonsdale Av,t,615000.0,02/2017,3188.0,,,,,,,
Hampton East,4/332 South Rd,u,283200.0,02/2017,3188.0,2.0,1.0,1.0,215.0,2007.0,-37.933,145.0322
Hampton East,31 Warland Rd,h,882600.0,02/2017,3188.0,3.0,2.0,2.0,732.0,,-37.9362,145.0339
Hampton East,2a Evans Av,t,762000.0,07/2016,3188.0,,,,,,,
Hampton East,3 Besant St,h,498000.0,06/2016,3188.0,2.0,1.0,2.0,658.0,,-37.9426,145.03
Hampton East,2/37 Highbury Av,u,313200.0,06/2016,3188.0,,,,,,,
Hampton East,2 Harry St,h,717000.0,11/2016,3188.0,3.0,1.0,2.0,601.0,,-37.9386,145.0317
Hampton East,11a Leith Cr,t,690000.0,11/2016,3188.0,,,,,,,
Hampton East,7 Seafoam St,t,711000.0,05/2016,3188.0,4.0,3.0,1.0,300.0,,,
Hampton East,29 Wickham Rd,h,780000.0,05/2016,3188.0,3.0,2.0,2.0,586.0,1950.0,-37.9431,145.0274
Hampton East,18 Charming St,h,849600.0,08/2016,3188.0,4.0,2.0,2.0,575.0,,-37.9343,145.0303
Hampton East,4 Dane Rd,h,720000.0,08/2016,3188.0,4.0,2.0,2.0,0.0,2002.0,-37.9405,145.0346
Hampton East,1/4 Flowerdale Rd,u,519000.0,08/2016,3188.0,3.0,2.0,2.0,317.0,,-37.9431,145.0347
Hampton East,7 Summit Av,h,780000.0,08/2016,3188.0,,,,,,,
Hampton East,6 Randell Cr,t,720000.0,07/2016,3188.0,,,,,,,
Hawthorn,6a Scott St,h,990000.0,09/2016,3122.0,4.0,2.0,2.0,317.0,2005.0,-37.8344,145.0422
Hawthorn,49 Berkeley St,h,3060000.0,12/2016,3122.0,3.0,2.0,3.0,1038.0,,-37.8332,145.0366
Hawthorn,4 Bowen St,h,1602000.0,12/2016,3122.0,4.0,2.0,1.0,336.0,1905.0,-37.8183,145.0371
Hawthorn,23 Elgin St,h,888000.0,12/2016,3122.0,3.0,1.0,0.0,228.0,,-37.8157,145.0263
Hawthorn,25/510 Glenferrie Rd,u,208800.0,12/2016,3122.0,1.0,1.0,1.0,0.0,1950.0,-37.8303,145.0341
Hawthorn,23/146 Power St,u,192000.0,12/2016,3122.0,1.0,1.0,0.0,0.0,,-37.8235,145.0258
Hawthorn,9/69 Wattle Rd,u,713400.0,12/2016,3122.0,3.0,1.0,1.0,181.0,1969.0,-37.8243,145.0328
Hawthorn,118/862 Glenferrie Rd,u,366000.0,03/2017,3122.0,2.0,2.0,1.0,85.0,2014.0,-37.8154,145.0369
Hawthorn,13/175 Power St,u,345000.0,03/2017,3122.0,2.0,1.0,1.0,0.0,,-37.8263,145.0257
Hawthorn,8/36 Power St,u,360000.0,03/2017,3122.0,2.0,1.0,1.0,0.0,,-37.816,145.0272
Hawthorn,188e Riversdale Rd,u,295200.0,03/2017,3122.0,1.0,1.0,1.0,0.0,1995.0,-37.8299,145.0422
Hawthorn,16/5 Denham St,u,534600.0,06/2016,3122.0,3.0,1.0,1.0,1585.0,1970.0,-37.8186,145.017
Hawthorn,2/5 Finchley Ct,u,483600.0,06/2016,3122.0,2.0,1.0,1.0,0.0,1930.0,-37.8249,145.0342
Hawthorn,4 Lawes St,h,945000.0,06/2016,3122.0,,,,,,,
Hawthorn,23 Melville St,h,693000.0,06/2016,3122.0,2.0,1.0,2.0,235.0,,-37.8153,145.0231
Hawthorn,7 Brook St,h,1200000.0,08/2016,3122.0,3.0,2.0,1.0,460.0,1940.0,-37.8155,145.019
Hawthorn,6/107 Riversdale Rd,u,300000.0,08/2016,3122.0,2.0,1.0,1.0,0.0,2007.0,-37.8287,145.035
Hawthorn,302/157 Burwood Rd,u,210000.0,05/2016,3122.0,,,,,,,
Hawthorn,13/5 Denham St,u,451800.0,05/2016,3122.0,2.0,1.0,2.0,0.0,1960.0,-37.8186,145.017
Hawthorn,7/21 Elphin Gr,u,198000.0,05/2016,3122.0,1.0,1.0,1.0,0.0,1970.0,-37.8177,145.0424
Hawthorn,14 Malmsbury St,h,852000.0,05/2016,3122.0,3.0,1.0,0.0,218.0,1890.0,-37.8214,145.0437
Hawthorn,3/178 Auburn Rd,u,468000.0,11/2016,3122.0,,,,,,,
Hawthorn,1/185 Auburn Rd,u,573600.0,11/2016,3122.0,3.0,2.0,2.0,189.0,,-37.8258,145.0446
Hawthorn,5/576 Glenferrie Rd,u,250800.0,11/2016,3122.0,2.0,1.0,0.0,1056.0,,-37.8261,145.0349
Hawthorn,303/25 Lynch St,u,297000.0,11/2016,3122.0,2.0,1.0,1.0,0.0,2014.0,-37.8216,145.0343
Hawthorn,13/177 Power St,u,315000.0,11/2016,3122.0,2.0,1.0,1.0,0.0,,-37.8265,145.0257
Hawthorn,11/140 Riversdale Rd,u,175200.0,11/2016,3122.0,1.0,1.0,0.0,0.0,1966.0,-37.8294,145.0382
Hawthorn,10/28 Wattle Rd,u,258000.0,11/2016,3122.0,2.0,1.0,1.0,1997.0,,-37.8248,145.0282
Hawthorn,4/205 Auburn Rd,u,219000.0,10/2016,3122.0,1.0,1.0,1.0,0.0,1975.0,-37.8272,145.0444
Hawthorn,3/164 Barkers Rd,u,348000.0,10/2016,3122.0,2.0,1.0,1.0,1089.0,2003.0,-37.8143,145.0322
Hawthorn,530 Burwood Rd,h,780000.0,10/2016,3122.0,3.0,2.0,1.0,341.0,1938.0,-37.8236,145.0425
Hawthorn,44 College St,h,780000.0,10/2016,3122.0,3.0,1.0,0.0,232.0,1900.0,-37.8173,145.0252
Hawthorn,302/2 Tweed St,u,345000.0,10/2016,3122.0,2.0,2.0,1.0,0.0,,-37.8213,145.0291
Hawthorn,65/1 Domville Av,u,300000.0,09/2016,3122.0,,,,,,,
Hawthorn,16/557 Glenferrie Rd,u,201000.0,09/2016,3122.0,1.0,1.0,1.0,3132.0,,-37.8276,145.0342
Hawthorn,8/32 Liddiard St,u,264000.0,09/2016,3122.0,2.0,1.0,1.0,0.0,1970.0,-37.8192,145.0385
Hawthorn,8/1 Muir St,u,600000.0,09/2016,3122.0,3.0,3.0,2.0,0.0,1999.0,-37.8144,145.0153
Hawthorn,69 Power St,h,1566000.0,09/2016,3122.0,4.0,2.0,7.0,0.0,,-37.8187,145.0272
Hawthorn,188f Riversdale Rd,u,408000.0,09/2016,3122.0,,,,,,-37.8299,145.0422
Hawthorn,6 Salisbury Gr,h,1044600.0,09/2016,3122.0,3.0,1.0,1.0,383.0,1910.0,-37.8155,145.0385
Hawthorn,18 Violet Gr,h,1395000.0,09/2016,3122.0,3.0,2.0,1.0,373.0,,-37.8281,145.0391
Hawthorn,3/185 Auburn Rd,u,327000.0,12/2016,3122.0,2.0,1.0,1.0,0.0,2004.0,-37.8258,145.0446
Hawthorn,9/63 Berkeley St,u,393000.0,12/2016,3122.0,2.0,1.0,1.0,0.0,1960.0,-37.8343,145.0364
Hawthorn,3 Camden Rd,h,1752000.0,12/2016,3122.0,2.0,1.0,3.0,791.0,1928.0,-37.8251,145.0385
Hawthorn,13/561 Glenferrie Rd,u,292800.0,12/2016,3122.0,1.0,1.0,1.0,0.0,2004.0,-37.8272,145.0343
Hawthorn,1/9 Kinkora Rd,h,906000.0,12/2016,3122.0,3.0,2.0,2.0,264.0,1970.0,-37.8163,145.0301
Hawthorn,5/65 Riversdale Rd,u,360000.0,12/2016,3122.0,,,,,,,
Hawthorn,1/41 Morang Rd,u,270000.0,03/2017,3122.0,1.0,1.0,1.0,0.0,,-37.8237,145.0242
Hawthorn,3 Randolph St,h,1239000.0,06/2016,3122.0,3.0,1.0,1.0,351.0,1910.0,-37.8165,145.021
Hawthorn,207/17 Riversdale Rd,u,234000.0,06/2016,3122.0,,,,,,,
Hawthorn,5/67 Auburn Rd,u,210000.0,11/2016,3122.0,1.0,1.0,1.0,0.0,1960.0,-37.8208,145.0456
Hawthorn,63/1 Domville Av,u,270000.0,11/2016,3122.0,,,,,,,
Hawthorn,1/27 Glen St,u,387000.0,11/2016,3122.0,2.0,1.0,1.0,0.0,,-37.8314,145.0353
Hawthorn,2/2 Kooyongkoot Rd,t,840000.0,11/2016,3122.0,3.0,2.0,2.0,299.0,1960.0,-37.8299,145.0387
Hawthorn,16 Pine St,h,1027200.0,11/2016,3122.0,3.0,1.0,1.0,342.0,1900.0,-37.814,145.0212
Hawthorn,3/18 Connell St,u,312000.0,08/2016,3122.0,2.0,1.0,1.0,0.0,,-37.8185,145.0235
Hawthorn,3/1 Elm St,u,288000.0,08/2016,3122.0,1.0,1.0,1.0,0.0,1940.0,-37.8128,145.0171
Hawthorn,9/26 Hawthorn Gln,u,342600.0,08/2016,3122.0,,,,,,,
Hawthorn,9/4 Lisson Gr,u,378000.0,08/2016,3122.0,2.0,1.0,1.0,71.0,,-37.8268,145.0267
Hawthorn,10 Oak St,h,1935000.0,08/2016,3122.0,4.0,2.0,2.0,665.0,1890.0,-37.814,145.0175
Hawthorn,4/178 Power St,u,310200.0,05/2016,3122.0,2.0,1.0,1.0,0.0,,-37.8261,145.0254
Hawthorn,8/203 Auburn Rd,u,192000.0,10/2016,3122.0,1.0,1.0,1.0,0.0,,-37.827,145.0444
Hawthorn,4 Falmouth St,h,1097100.0,10/2016,3122.0,2.0,1.0,0.0,243.0,1885.0,-37.8202,145.0409
Hawthorn,7/6 Osborne Ct,u,240000.0,10/2016,3122.0,1.0,1.0,1.0,0.0,1950.0,-37.8155,145.0161
Hawthorn,78/8 Wallen Rd,u,990000.0,10/2016,3122.0,4.0,2.0,3.0,207.0,2002.0,-37.8271,145.0243
Hawthorn,4 Ardene Ct,h,2370000.0,04/2016,3122.0,4.0,2.0,3.0,1236.0,1890.0,-37.8257,145.0321
Hawthorn,3/566 Glenferrie Rd,u,352500.0,07/2016,3122.0,2.0,1.0,1.0,1099.0,1965.0,-37.8271,145.0347
Hawthorn,107/567 Glenferrie Rd,u,336000.0,07/2016,3122.0,2.0,1.0,1.0,0.0,2013.0,-37.8268,145.0344
Hawthorn,23 Edgerton St,h,1161600.0,09/2016,3122.0,4.0,2.0,1.0,218.0,1890.0,-37.8142,145.0252
Hawthorn,2 Fordholm Rd,h,2550000.0,09/2016,3122.0,5.0,4.0,3.0,1275.0,1930.0,-37.8291,145.0308
Hawthorn,3 Glen St,h,2100000.0,09/2016,3122.0,5.0,1.0,3.0,740.0,,-37.8298,145.0355
Hawthorn,7/3 Harrison Cr,u,336000.0,09/2016,3122.0,,,,,,,
Hawthorn,7/12 Pine St,u,292500.0,09/2016,3122.0,2.0,1.0,1.0,0.0,,-37.814,145.021
Hawthorn,11/70 Church St,u,378000.0,03/2017,3122.0,3.0,1.0,1.0,0.0,1970.0,-37.8153,145.021
Hawthorn,1 College St,h,936000.0,03/2017,3122.0,3.0,2.0,0.0,198.0,1910.0,-37.8169,145.0234
Hawthorn,36 College St,h,1359000.0,03/2017,3122.0,2.0,1.0,1.0,460.0,,-37.8173,145.0248
Hawthorn,6 Dean Av,h,2580000.0,03/2017,3122.0,,,,,,,
Hawthorn,305/567 Glenferrie Rd,u,504000.0,03/2017,3122.0,3.0,2.0,2.0,0.0,2014.0,-37.8268,145.0344
Hawthorn,1B Hepburn St,h,1068000.0,03/2017,3122.0,3.0,3.0,2.0,88.0,2011.0,-37.824,145.0427
Hawthorn,11/179 Power St,u,363000.0,03/2017,3122.0,2.0,1.0,1.0,0.0,,-37.8268,145.0257
Hawthorn,3/8 Simpson Pl,h,1197000.0,03/2017,3122.0,,,,,,,
Hawthorn,8/22 Connell St,u,321000.0,06/2016,3122.0,2.0,1.0,1.0,1228.0,1970.0,-37.8185,145.0236
Hawthorn,3/35 Creswick St,u,489000.0,06/2016,3122.0,2.0,1.0,1.0,0.0,1940.0,-37.8184,145.0163
Hawthorn,6/28 Manningtree Rd,u,1185000.0,06/2016,3122.0,3.0,2.0,1.0,0.0,2010.0,-37.8235,145.029
Hawthorn,5/155 Power St,u,267000.0,06/2016,3122.0,2.0,1.0,1.0,0.0,1960.0,-37.8249,145.026
Hawthorn,8/14 Creswick St,u,397800.0,11/2016,3122.0,2.0,1.0,1.0,0.0,,-37.8166,145.0163
Hawthorn,2/21 Elphin Gr,u,394500.0,11/2016,3122.0,2.0,1.0,1.0,728.0,1965.0,-37.8177,145.0424
Hawthorn,50 Kinkora Rd,h,3030000.0,11/2016,3122.0,4.0,4.0,2.0,905.0,1913.0,-37.8168,145.0321
Hawthorn,22/9 Lisson Gr,u,267000.0,11/2016,3122.0,1.0,1.0,1.0,0.0,1970.0,-37.8261,145.0269
Hawthorn,14/107 Riversdale Rd,u,450000.0,11/2016,3122.0,2.0,1.0,1.0,747.0,2007.0,-37.8287,145.035
Hawthorn,4A Simpson Pl,h,708000.0,11/2016,3122.0,3.0,1.0,3.0,218.0,1900.0,-37.8176,145.0204
Hawthorn,5/40 Barkers Rd,u,282000.0,05/2016,3122.0,2.0,1.0,1.0,0.0,1970.0,-37.813,145.0207
Hawthorn,710/377 Burwood Rd,u,291000.0,05/2016,3122.0,2.0,1.0,1.0,0.0,2005.0,-37.8226,145.0368
Hawthorn,13/506 Glenferrie Rd,u,174000.0,05/2016,3122.0,1.0,1.0,1.0,1568.0,,-37.8308,145.034
Hawthorn,466 Auburn Rd,h,1080000.0,08/2016,3122.0,3.0,2.0,4.0,601.0,1940.0,-37.839,145.0418
Hawthorn,10/32 Manningtree Rd,u,483000.0,08/2016,3122.0,2.0,1.0,1.0,0.0,1970.0,-37.8235,145.0294
Hawthorn,5 Wattle Gr,h,1113000.0,08/2016,3122.0,3.0,1.0,1.0,304.0,1900.0,-37.8253,145.0287
